seller_id,total_orders,total_revenue,avg_delivery_days,late_rate_pct,cancel_rate_pct,composite_risk_score,risk_category
e8f6dc8e6a1dcde89d20e3995c8d90b3,36,2256.34,12.8,8.33,0.00,8.33,Low
bf84056e679dbe9c69929847a40e338f,36,2024.04,12.5,8.33,0.00,8.33,Low
0887a9f087bcd5d9f6642b52f897fc6c,12,1642.0,14.3,8.33,0.00,8.33,Low
d93844a9c55ba7ce353388bcf849ea56,12,2708.5,16.8,8.33,0.00,8.33,Low
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,23168.0,14.7,8.33,0.00,8.33,Low
8476243f92442881ddd5b578975cf115,12,7838.0,17.3,8.33,0.00,8.33,Low
5d9dc90a686a8fddacffab6bab5653a3,12,3761.94,8.6,8.33,0.00,8.33,Low
6b333a05bf188ef3e1f1662a86bd9855,12,3990.91,10.8,8.33,0.00,8.33,Low
0432ead42b6c8a0bdf68154add917fdf,85,7792.1,8.8,3.53,2.35,8.23,Low
004c9cd9d87a3c30c522c48c4fc07416,158,19712.71,14.8,8.23,0.00,8.23,Low
41b39e28db005d9731d9d485a83b4c38,195,17112.55,12.3,6.15,1.03,8.21,Low
aced59e9b31ef866a94f9e7f29d8d418,61,7268.5,9.6,8.20,0.00,8.20,Low
729b2d09b2a0bdab221076327f13d050,49,1822.11,12.5,8.16,0.00,8.16,Low
9674754b5a0cb32b638cec001178f799,86,5069.92,8.3,3.49,2.33,8.15,Low
7142540dd4c91e2237acb7e911c4eba2,319,37373.56,14.7,8.15,0.00,8.15,Low
715bbd5ba4e6b74cb0d2f29eb45058b0,62,4043.3,11.8,8.06,0.00,8.06,Low
bd0389da23d89b726abf911cccc54596,87,7472.16,13.5,8.05,0.00,8.05,Low
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1225.5,13.5,8.00,0.00,8.00,Low
ed4311e67debd72b8610a5347a743087,25,3636.0,7.6,8.00,0.00,8.00,Low
17a053fcb14bd219540cbde0df490be0,125,40703.14,12.2,8.00,0.00,8.00,Low
4c18691b6037662be2df78a765d98ab5,63,3195.52,9.2,7.94,0.00,7.94,Low
cce6ab8d1682639fe45ab70234f1665f,63,2522.7,15.3,4.76,1.59,7.94,Low
92eb0f42c21942b6552362b9b114707d,341,6548.63,13.7,7.92,0.00,7.92,Low
ceaec5548eefc6e23e6607c5435102e7,203,52917.18,13.0,5.91,0.99,7.89,Low
2ff97219cb8622eaf3cd89b7d9c09824,89,4476.9,8.9,5.62,1.12,7.86,Low
edb1ef5e36e0c8cd84eb3c9b003e486d,166,79284.55,11.8,7.83,0.00,7.83,Low
951e8cef368f09bb3f3d03c00ca4702c,64,4092.29,9.4,7.81,0.00,7.81,Low
3c7c4a49ec3c6550809089c6a2ca9370,141,4033.64,9.5,7.80,0.00,7.80,Low
4b9750c8ad28220fe6702d4ecb7c898f,218,15915.3,9.4,7.80,0.00,7.80,Low
2e1c9f22be269ef4643f826c9e650a52,167,12687.68,9.7,6.59,0.60,7.79,Low
8f119a0aee85c0c8fc534629734e94fd,77,3733.68,10.0,5.19,1.30,7.79,Low
955fee9216a65b617aa5c0531780ce60,1287,135171.7,10.7,7.61,0.08,7.77,Low
7e93a43ef30c4f03f38b393420bc753a,336,176431.87,11.3,5.36,1.19,7.74,Low
272f092de69afedd4d2969440b37f18f,26,1935.33,10.2,0.00,3.85,7.70,Low
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,803.87,9.5,7.69,0.00,7.69,Low
55a5b51f93f2b70ea513f5a047b0262a,39,4002.3,13.7,7.69,0.00,7.69,Low
ccf8813e5a7d6c84d865cd38bfc2b130,26,2635.5,11.3,7.69,0.00,7.69,Low
a8739afb32aaa45e01815ca76f76f54b,13,298.83,9.5,7.69,0.00,7.69,Low
f61c63d13f7cd800549d5acdd390ae72,26,3072.3,11.7,7.69,0.00,7.69,Low
f7496d659ca9fdaf323c0aae84176632,26,5087.57,12.4,7.69,0.00,7.69,Low
e24fc9fcd865784fb25705606fe3dfe7,52,12936.0,12.5,7.69,0.00,7.69,Low
2a7dc43cecabf23403078e2188437d1d,52,4795.91,13.0,7.69,0.00,7.69,Low
9d7a1d34a5052409006425275ba1c2b4,13,1054.82,14.2,7.69,0.00,7.69,Low
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1676.88,12.5,7.69,0.00,7.69,Low
373ee4a3a775a733770ca3f790b8b9ac,13,2141.49,9.8,7.69,0.00,7.69,Low
8f78f0903005064036736c7173a5c2ed,13,2113.7,17.3,7.69,0.00,7.69,Low
6e864f5c4669eff3d98140a07cc50202,13,740.59,9.8,7.69,0.00,7.69,Low
8629c241b3622ac12cd4118afdc8d394,13,1167.66,15.0,7.69,0.00,7.69,Low
6a8a889bde935bafa76d7848782dfaf9,26,860.82,7.8,7.69,0.00,7.69,Low
42b729f859728f5079499127a9c2ef37,104,4118.86,7.8,7.69,0.00,7.69,Low
b8555308bfdb4ca1ed54325a58da9a97,26,3047.2,10.2,7.69,0.00,7.69,Low
b94cc9f10ddc85e4ba73a6f7974e7101,39,25346.1,10.5,7.69,0.00,7.69,Low
d101c6da914ae3d53f7bee42283f2fe2,13,1297.4,13.4,7.69,0.00,7.69,Low
8090490573c6c0aa343a7231ebcb8c86,26,3871.12,10.0,7.69,0.00,7.69,Low
da8622b14eb17ae2831f4ac5b9dab84a,1314,160236.57,11.1,7.61,0.00,7.61,Low
624f4ece8da4aafb77699233d480f8ef,53,9205.0,13.5,7.55,0.00,7.55,Low
daeb5653dd96c1b11860f72209795012,40,2305.9,11.6,7.50,0.00,7.50,Low
46dc3b2cc0980fb8ec44634e21d2718e,521,128111.19,11.9,6.33,0.58,7.49,Low
ccc4bbb5f32a6ab2b7066a4130f114e3,187,74004.62,15.8,7.49,0.00,7.49,Low
f45122a9ab94eb4f3f8953578bc0c560,187,22078.29,12.7,7.49,0.00,7.49,Low
5656537e588803a555b8eb41f07a944b,174,8065.93,11.2,7.47,0.00,7.47,Low
e9779976487b77c6d4ac45f75ec7afe9,657,43162.95,9.8,7.15,0.15,7.45,Low
25e6ffe976bd75618accfe16cefcbd0d,108,11691.61,10.1,5.56,0.93,7.42,Low
f214d28e8d8e3ef068748498ccc2f813,54,2212.41,10.4,7.41,0.00,7.41,Low
70eea00b476a314817cefde4aad4f89a,108,31994.65,13.3,7.41,0.00,7.41,Low
575df70bde3f9f2b30bf8d2e9910d725,27,5410.05,13.4,7.41,0.00,7.41,Low
1bb2bdb95f4841f1bba2c0d2cd83d3c9,81,5002.71,12.4,7.41,0.00,7.41,Low
d66c305afaec317ebee552073a674429,41,4886.46,9.8,2.44,2.44,7.32,Low
43f8c9950d11ecd03a0304a49e010da6,41,4249.59,11.4,7.32,0.00,7.32,Low
66922902710d126a0e7d26b0e3805106,151,14362.3,11.2,7.28,0.00,7.28,Low
48436dade18ac8b2bce089ec2a041202,138,12271.71,14.3,7.25,0.00,7.25,Low
5a8e7d5003a1f221f9e1d6e411de7c23,139,11171.9,10.2,5.76,0.72,7.20,Low
c8b0e2b0a7095e5d8219575d5e7e1181,84,12170.21,10.1,7.14,0.00,7.14,Low
ad420dd0c4f92f8af951ac24b86d0cf5,42,4705.29,15.0,7.14,0.00,7.14,Low
0747d5bb69f0586cc869d8af4c50f93e,14,346.6,14.2,7.14,0.00,7.14,Low
4559697a8f7e637227c2eeaed843baff,42,3696.0,12.9,7.14,0.00,7.14,Low
b6e1504972665f739dec4facb9943775,14,1484.48,11.0,7.14,0.00,7.14,Low
e7d5b006eb624f13074497221eb37807,28,3478.93,11.0,7.14,0.00,7.14,Low
5a05a16bb50629ee31afab8a6d4c2674,14,794.3,7.0,7.14,0.00,7.14,Low
c89cf7c468a48af70aada384e722f9e2,14,745.0,14.1,7.14,0.00,7.14,Low
7c1fea10b5b006671d608b1d7c446ec4,14,423.6,16.4,7.14,0.00,7.14,Low
7ea5bfa6c340f58f8e71fc1f0412b0d6,98,11002.89,12.9,7.14,0.00,7.14,Low
5882820ef11c4c068eea0677a7a879b4,14,9925.5,14.9,7.14,0.00,7.14,Low
9bcdfa7b615b3abb9461d9e3ad9886ae,14,2126.07,12.8,7.14,0.00,7.14,Low
8a130737016f838139d31878787a39c9,56,4222.03,10.1,7.14,0.00,7.14,Low
1987cd4be10fe09ee50454f9c354d1c6,14,2877.7,15.3,7.14,0.00,7.14,Low
4de6e4ba574aa9dfdc824bc44dc47fdd,14,451.1,9.1,7.14,0.00,7.14,Low
c013e57c075a06e5b5c48ee03c525719,42,1971.55,9.2,7.14,0.00,7.14,Low
df560393f3a51e74553ab94004ba5c87,28,3661.18,18.5,7.14,0.00,7.14,Low
980640c45d7a4635885491d077167e4d,14,1004.29,7.5,7.14,0.00,7.14,Low
4a1f694197d05fe70026b016a7316b41,14,907.77,9.0,7.14,0.00,7.14,Low
b9ca8e8baa5d4aa038394a700f63e69f,14,1289.77,9.6,7.14,0.00,7.14,Low
d2e753bb80b7d4faa77483ed00edc8ca,14,1320.7,13.0,7.14,0.00,7.14,Low
d50d79cb34e38265a8649c383dcffd48,70,13012.42,13.2,7.14,0.00,7.14,Low
c273175f7c6c80fb02f051e2fc6d0d72,14,1188.23,10.6,7.14,0.00,7.14,Low
e48cc16ab70bfa09e1401740dce0b3d7,14,1084.83,14.7,7.14,0.00,7.14,Low
6560211a19b47992c3666cc44a7e94c0,1854,123304.83,9.6,6.31,0.38,7.07,Low
ca3bd7cd9f149df75950150d010fe4a2,71,9731.85,13.6,4.23,1.41,7.05,Low
4992e76a42cb3aad7a7047e0d3d7e729,57,2211.1,7.6,7.02,0.00,7.02,Low
9add47bf45ce8e8c7db6b9cf670b1e09,43,4829.24,12.2,2.33,2.33,6.99,Low
cc419e0650a3c5ba77189a1882b7556a,1706,104288.42,11.5,5.92,0.53,6.98,Low
5f3ae9136c875522250f8184f253413a,43,1158.0,7.8,6.98,0.00,6.98,Low
25c5c91f63607446a97b143d2d535d31,158,54679.22,14.4,6.96,0.00,6.96,Low
640e21a7d01df7614a3b4923e990d40c,116,7598.88,10.2,6.90,0.00,6.90,Low
d4e12e7884759a14fa0f5f896c791cae,29,1400.0,8.2,6.90,0.00,6.90,Low
271c58a1d139c45eaf3316107c6d3a3b,29,3897.52,13.1,6.90,0.00,6.90,Low
6d803cb79cc31c41c4c789a75933b3c7,58,8711.4,13.1,6.90,0.00,6.90,Low
e06f09ec0a4aca210779cf1cfc63cf19,29,5279.49,14.8,6.90,0.00,6.90,Low
8b2492b7ff4468839593fafeed55bad9,29,3660.08,12.4,6.90,0.00,6.90,Low
8931a84a914b3fe9b1ddaa4d704947ca,29,4668.3,11.9,6.90,0.00,6.90,Low
17306570e772e7718c92a562d33f5f1d,29,9669.8,14.4,6.90,0.00,6.90,Low
3361277dc30b7cccdb0c286b24219756,29,3905.05,13.3,6.90,0.00,6.90,Low
73a63f72308aa20a46f4b1632018f196,29,9606.8,11.6,0.00,3.45,6.90,Low
1554a68530182680ad5c8b042c3ab563,247,29052.53,14.2,6.88,0.00,6.88,Low
fa40cc5b934574b62717c68f3d678b6d,307,16055.87,11.3,6.19,0.33,6.85,Low
2138ccb85b11a4ec1e37afbd1c8eda1f,396,12357.03,11.3,5.30,0.76,6.82,Low
5dceca129747e92ff8ef7a997dc4f8ca,325,112155.53,11.6,6.15,0.31,6.77,Low
08633c14ef2db992c11f840f04fad4cd,74,7644.3,9.9,6.76,0.00,6.76,Low
0509040ea3fe50071181bbc359eb7738,89,3737.95,11.5,6.74,0.00,6.74,Low
3b15288545f8928d3e65a8f949a28291,104,14061.79,14.4,6.73,0.00,6.73,Low
6edacfd9f9074789dad6d62ba7950b9c,208,13147.1,9.1,5.77,0.48,6.73,Low
bd23da7354813347129d751591d1a6e2,89,10544.3,9.8,4.49,1.12,6.73,Low
f80edd2c5aaa505cc4b0a3b219abf4b8,119,9108.2,12.0,5.04,0.84,6.72,Low
2a84855fd20af891be03bc5924d2b453,164,15819.1,8.5,3.05,1.83,6.71,Low
7238a95bb63ef7e498389fb863b834a1,15,2265.7,7.8,6.67,0.00,6.67,Low
d650b663c3b5f6fb392b6326366efa9a,60,19242.9,9.7,6.67,0.00,6.67,Low
76ea5315acb3f5f7ade3cd261faf922a,15,1087.06,8.6,6.67,0.00,6.67,Low
8f54d64f28a993550aa7943f12572959,15,2755.5,14.0,6.67,0.00,6.67,Low
2a6fbeaa7ab9e5d59a35841a8da71ce4,30,1632.79,14.4,6.67,0.00,6.67,Low
f3c38ab652836d21de61fb8314b69182,15,1581.0,8.0,6.67,0.00,6.67,Low
a7f13822ceb966b076af67121f87b063,75,12477.64,22.8,6.67,0.00,6.67,Low
5a425cc503b39b262a847fd6212bf53b,15,1360.59,6.6,6.67,0.00,6.67,Low
87d3c3aeb3ead335511b3ce315eb341e,15,749.35,6.5,6.67,0.00,6.67,Low
ce616e1913288884e7742faac9d981db,15,365.1,6.8,6.67,0.00,6.67,Low
ed8cb7b190ceb6067227478e48cf8dde,15,573.5,7.3,6.67,0.00,6.67,Low
701938c450705b8ae65fc923b70f35c7,75,11983.28,13.0,6.67,0.00,6.67,Low
c003204e1ab016dfa150abc119207b24,197,25108.09,9.6,6.60,0.00,6.60,Low
3d871de0142ce09b7081e2b9d1733cb1,1080,94914.2,13.4,5.83,0.37,6.57,Low
4e17c65a516f69d023a2ae78b84f28d6,61,7639.26,13.3,6.56,0.00,6.56,Low
116ccb1a1604bc88e4d234a8c23f33de,61,2004.89,8.9,6.56,0.00,6.56,Low
058fd0aa2bfdb2274e05e1ae971dabb6,61,7667.9,10.1,6.56,0.00,6.56,Low
fdb9095204a334cd8872252ffec6f2db,46,8156.0,8.7,6.52,0.00,6.52,Low
d6b1ce66b035a475f00c017792ff9769,92,12277.4,10.1,6.52,0.00,6.52,Low
001cca7ae9ae17fb1caed9dfb1094831,200,25080.03,13.4,6.50,0.00,6.50,Low
dc4a0fc896dc34b0d5bfec8438291c80,231,24180.77,13.8,6.49,0.00,6.49,Low
7b07b3c7487f0ea825fc6df75abd658b,93,9731.85,9.6,4.30,1.08,6.46,Low
05d2173d43ea568aa0540eba70d2ca76,62,5759.66,14.9,6.45,0.00,6.45,Low
5f1dc28029d2c244352a68107ec2b542,62,2807.3,9.5,6.45,0.00,6.45,Low
fcb5ace8bcc92f75707dc0f01a27d269,62,8318.63,10.5,3.23,1.61,6.45,Low
1da3aeb70d7989d1e6d9b0e887f97c23,265,8823.52,8.5,5.66,0.38,6.42,Low
850f4f8af5ea87287ac68de36e29107f,187,45355.36,10.1,6.42,0.00,6.42,Low
a1043bafd471dff536d0c462352beb48,718,101901.16,13.6,5.57,0.42,6.41,Low
f4aba7c0bca51484c30ab7bdc34bcdd1,110,3009.79,11.1,6.36,0.00,6.36,Low
59fb871bf6f4522a87ba567b42dafecf,126,21708.57,12.0,6.35,0.00,6.35,Low
96493fab2fbb13a14d0c0e8772eef5c3,63,18969.0,13.4,6.35,0.00,6.35,Low
5b925e1d006e9476d738aa200751b73b,63,7748.5,10.8,6.35,0.00,6.35,Low
dbdd0ec73a4817971d962698f2fea022,16,6384.0,12.6,6.25,0.00,6.25,Low
8daab2245ebdc277c51098d01c5ad8ef,16,1604.59,9.9,6.25,0.00,6.25,Low
5b33b527da3c5b969cc99dc435cad09a,16,1872.79,12.6,6.25,0.00,6.25,Low
f97e2b0650c2068227e1d366140eb62f,16,3654.0,14.8,6.25,0.00,6.25,Low
04aba03279157f6d4e0fe8ccaf21963c,16,2575.9,11.5,6.25,0.00,6.25,Low
15cd6eefe58588619aaed41dfa6621b1,16,1622.74,15.0,6.25,0.00,6.25,Low
2be17df1c49978426251562096c3cc09,16,2165.0,12.3,6.25,0.00,6.25,Low
bb5bd94c8f59cc050072d2930c869cac,16,2543.87,14.7,6.25,0.00,6.25,Low
2528513dd95219a6013d4d05176e391a,161,32689.1,10.6,4.97,0.62,6.21,Low
01fdefa7697d26ad920e9e0346d4bd1b,129,14921.43,10.7,6.20,0.00,6.20,Low
1b4c3a6f53068f0b6944d2d005c9fc89,113,14760.3,14.5,6.19,0.00,6.19,Low
128639473a139ac0f3e5f5ade55873a5,533,11908.85,14.2,6.19,0.00,6.19,Low
d91fb3b7d041e83b64a00a3edfb37e4f,535,40889.74,11.2,6.17,0.00,6.17,Low
53e4c6e0f4312d4d2107a8c9cddf45cd,473,30148.95,12.0,5.29,0.42,6.13,Low
d2374cbcbb3ca4ab1086534108cc3ab7,524,21223.92,14.6,5.73,0.19,6.11,Low
8a32e327fe2c1b3511609d81aaf9f042,132,6429.01,8.9,3.03,1.52,6.07,Low
232a6014e7b10cba61c6c2b2ea6bb4b0,33,3919.87,13.7,6.06,0.00,6.06,Low
834f3294fba9f932f56edc879193f925,66,39907.5,14.2,6.06,0.00,6.06,Low
7a67c85e85bb2ce8582c35f2203ad736,1160,141745.53,11.2,5.86,0.09,6.04,Low
cca3071e3e9bb7d12640c9fbe2301306,712,64009.89,14.2,5.76,0.14,6.04,Low
6d66611d7c44cc30ce351abc49a68421,166,13593.4,11.9,6.02,0.00,6.02,Low
09f952a5f58d2285b0372551ae8f9b01,50,11821.5,13.2,6.00,0.00,6.00,Low
8cbac7e12637ed9cffa18c7875207478,67,2990.98,13.9,5.97,0.00,5.97,Low
da7039f29f90ce5b4846ffc0fcc93beb,17,1259.1,9.1,5.88,0.00,5.88,Low
bba3293d6f5d5af2f415e004e8b93ae3,17,11702.1,12.1,5.88,0.00,5.88,Low
e333046ce6517bd8bb510291d44f0130,68,7268.0,10.1,5.88,0.00,5.88,Low
79ebd9a61bac3eaf882805ed4ecfa12a,136,15092.79,15.3,5.88,0.00,5.88,Low
343e716476e3748b069f980efbaa294e,17,922.6,12.9,5.88,0.00,5.88,Low
d25aa0aaacb370e912f8cf6efeba38b3,17,2658.45,8.6,5.88,0.00,5.88,Low
8602a61d680a10a82cceeeda0d99ea3d,17,826.99,7.6,5.88,0.00,5.88,Low
c12b92bf1c350f3e6bf88d3596219c86,17,4808.78,10.7,5.88,0.00,5.88,Low
49067458c68f7701fd334ce326accbe0,17,1047.65,12.2,5.88,0.00,5.88,Low
48162d548f5b1b11b9d29d1e01f75a61,68,20510.14,11.6,2.94,1.47,5.88,Low
f1ed6bd0a9b11b581f16c851c6a5a527,17,1622.77,20.9,5.88,0.00,5.88,Low
e81e1f9c3e762e620f3fb60a51499e16,17,4465.99,25.4,5.88,0.00,5.88,Low
d06d019f72a04e5497a0b64190af170c,17,2415.93,8.3,5.88,0.00,5.88,Low
87d30a6a0cbf89356e49324971ab1d24,17,2134.13,11.2,5.88,0.00,5.88,Low
0241d4d5d36f10f80c644447315af0bd,238,31397.7,10.9,5.88,0.00,5.88,Low
63ffcb71394dd8ea3872ed9ffda17c74,17,399.0,13.2,5.88,0.00,5.88,Low
dbd66278cbfe1aa1000f90a217ca4695,85,4928.9,9.1,5.88,0.00,5.88,Low
36a968b544695394e4e9d7572688598f,154,9482.87,10.7,4.55,0.65,5.85,Low
9b013e03b2ab786505a1d3b5c0756754,174,9027.4,8.5,5.75,0.00,5.75,Low
e49c26c3edfa46d227d5121a6b6e4d37,35,3654.25,11.6,0.00,2.86,5.72,Low
65febd49fd28ec955651299159b1f527,35,4319.7,6.6,5.71,0.00,5.71,Low
7202e2ba20579a9bd1acb29e61fe71f6,53,12750.5,13.3,5.66,0.00,5.66,Low
537eb890efff034a88679788b647c564,160,4679.7,9.1,5.63,0.00,5.63,Low
87142160b41353c4e5fca2360caf6f92,305,31095.98,10.9,5.57,0.00,5.57,Low
f4a04f7be452aa3bb31760bf00055dd0,18,1312.1,9.1,5.56,0.00,5.56,Low
30829ded4523ab9224b93bc49a62c95f,18,6911.71,12.1,5.56,0.00,5.56,Low
669ae81880e08f269a64487cfb287169,162,13248.87,12.2,4.32,0.62,5.56,Low
3a734b715d333a2588a3d54a0c9b8746,18,2463.52,12.2,5.56,0.00,5.56,Low
d354c38a7182125a748cb10474fe963b,18,1610.33,13.7,5.56,0.00,5.56,Low
c35672b10ad50968f567ea3f4b91e877,18,1150.57,11.5,5.56,0.00,5.56,Low
1fdc574883ef3b33ad41562d93f3a74a,18,4251.0,11.1,5.56,0.00,5.56,Low
d03698c2efd04a549382afa6623e27fb,18,8865.47,14.6,5.56,0.00,5.56,Low
1354d51653f645349064725ed204e85e,18,2410.0,9.6,5.56,0.00,5.56,Low
240b9776d844d37535668549a396af32,36,13592.08,11.3,5.56,0.00,5.56,Low
d9a84e1403de8da0c3aa531d6d108ba6,54,1425.2,7.5,5.56,0.00,5.56,Low
7a425d299613df3e613bcf9d2eaf5c49,18,1218.8,11.8,5.56,0.00,5.56,Low
b4f8921fcc4ff77b66bea6dda43dcd51,18,11395.05,7.7,5.56,0.00,5.56,Low
33c51922b6e3c16b24a8f28e5833c99d,18,6657.87,14.6,5.56,0.00,5.56,Low
fbc14c0cf93505ef89f64665ffa4a7b5,18,12227.82,11.9,5.56,0.00,5.56,Low
6aa3928696eab49a19a466e665a649fd,18,2075.0,8.8,5.56,0.00,5.56,Low
0c8380b62e38e8a1e6adbeba7eb9688c,182,17348.79,13.0,5.49,0.00,5.49,Low
81a1104df0f08b59c68aa5b03cfe398e,73,9420.88,12.8,5.48,0.00,5.48,Low
1c129092bf23f28a5930387c980c0dfc,201,9553.62,11.7,5.47,0.00,5.47,Low
dc317f341ab0e22f39acbd9dbf9b4a1f,55,18988.4,12.4,5.45,0.00,5.45,Low
63b464dbf392c7b80d12d932fa7cafed,37,6781.0,13.0,5.41,0.00,5.41,Low
f8db351d8c4c4c22c6835c19a46f01b0,667,50525.6,9.8,5.10,0.15,5.40,Low
1a3df491d1c4f1589fc2b934ada68bf2,167,23302.7,14.8,5.39,0.00,5.39,Low
dee656f0f566ed1aa85bd137c943f08f,93,6271.98,12.6,5.38,0.00,5.38,Low
7d456afc660226829370f3173d14520c,56,8338.25,8.4,5.36,0.00,5.36,Low
7299e27ed73d2ad986de7f7c77d919fa,338,34725.43,11.3,4.73,0.30,5.33,Low
f5b44895715ddfe3087dc414f30268f3,19,378.8,12.4,5.26,0.00,5.26,Low
52d76513f0c4d97f3b99570e2c94ee31,19,8153.1,10.4,5.26,0.00,5.26,Low
516e7738bd8f735ac19a010ee5450d8d,76,6643.09,8.8,5.26,0.00,5.26,Low
8a432f4e5b471f8da497d7dc517666e2,95,7555.0,7.8,5.26,0.00,5.26,Low
dfc475d54e1b6dbeeb7d7d9bdaa63827,19,1793.76,12.9,5.26,0.00,5.26,Low
6b536a23086fba0d58c08d68814397f6,19,2068.8,12.0,5.26,0.00,5.26,Low
e84ad2127668df3aafc6b73531a0beb8,19,987.0,10.5,5.26,0.00,5.26,Low
ba90964cff9b9e0e6f32b23b82465f7b,38,44212.5,10.0,5.26,0.00,5.26,Low
e24d3429d294b2eb200b064ebb035879,19,1878.58,7.5,5.26,0.00,5.26,Low
d9442042130b7fe579d1295f9f4a248f,19,772.16,10.7,5.26,0.00,5.26,Low
eb5b6204dde3a6e03b5f1bb8479f055b,19,452.2,10.4,5.26,0.00,5.26,Low
e5475dcab1e07b63d7f6e902d8f5eda8,19,2192.0,9.5,5.26,0.00,5.26,Low
4d6d651bd7684af3fffabd5f08d12e5a,369,43587.4,13.0,4.61,0.27,5.15,Low
670c26e0f1bf8d0576271d5cfaec6d2b,78,6341.6,14.2,5.13,0.00,5.13,Low
1f9ab4708f3056ede07124aad39a2554,78,13602.73,14.5,5.13,0.00,5.13,Low
bfd27a966d91cfaafdb25d076585f0da,117,19921.0,12.4,5.13,0.00,5.13,Low
113e3a788b935f48aad63e1c41dac1bd,39,847.35,13.2,5.13,0.00,5.13,Low
3bdff180c7e1f6551a643b99c265a120,59,3114.9,10.0,5.08,0.00,5.08,Low
05ff92fedb5be47920fea08e501238b9,59,21992.78,12.3,5.08,0.00,5.08,Low
282f23a9769b2690c5dda22e316f9941,99,6505.08,11.1,5.05,0.00,5.05,Low
9f505651f4a6abe901a56cdc21508025,397,26361.82,8.0,5.04,0.00,5.04,Low
813348c996469b40f2e028d5429d3495,179,11205.83,10.1,5.03,0.00,5.03,Low
83deb69e889cf80f82be1dc6d5f2d486,40,5363.01,16.0,5.00,0.00,5.00,Low
4342d4b2ba6b161468c63a7e7cfce593,20,2867.1,15.5,5.00,0.00,5.00,Low
b56906f7fd1696e043f1bcce164c487b,40,2148.49,12.8,5.00,0.00,5.00,Low
430315b7bb4b6e4b3c978f9dfa9b0558,20,3118.4,13.4,5.00,0.00,5.00,Low
1fe5540d7c1c37a595fefbacd5570d9e,20,4537.6,11.8,5.00,0.00,5.00,Low
562fc2f2c2863ab7e79a9e4388a58a14,260,8814.2,11.2,3.46,0.77,5.00,Low
b494891378bd8f4560abe576c52deacd,20,2958.9,5.4,5.00,0.00,5.00,Low
f7720c4fa8e3aba4546301ab80ea1f1b,60,2083.45,10.9,5.00,0.00,5.00,Low
542917da124346b47ea1ac79a93ce454,20,1303.9,11.5,5.00,0.00,5.00,Low
20d83f3ef0e6925fd74bfd59170babf7,40,2903.6,9.0,5.00,0.00,5.00,Low
7178f9f4dd81dcef02f62acdf8151e01,203,37070.4,15.6,4.93,0.00,4.93,Low
0c7533c71df861ec58ad7ff999ed0e8d,61,2989.3,10.7,4.92,0.00,4.92,Low
01cf7e3d21494c41fb86034f2e714fa1,61,9729.36,11.8,4.92,0.00,4.92,Low
1e8b33f18b4f7598d87f5cbee2282cc2,123,17309.06,7.7,4.88,0.00,4.88,Low
4e7c18b98d84e05cbae3ff0ff03846c2,82,9177.9,12.1,4.88,0.00,4.88,Low
7dc8c42cc750eeafea6c85712ffee9bf,41,6409.68,9.1,4.88,0.00,4.88,Low
00fc707aaaad2d31347cf883cd2dfe10,103,12684.9,15.0,4.85,0.00,4.85,Low
e63e8bfa530fb16910dd6956e592bb81,42,1311.7,9.2,4.76,0.00,4.76,Low
412a4720f3e9431b4afa1476a1acddbe,21,2058.1,10.4,4.76,0.00,4.76,Low
af3ef48d0e13835e529c29ac573c63e5,21,1405.63,8.0,4.76,0.00,4.76,Low
1d4587203296c8f4ad134dc286fa6db0,42,2323.3,9.3,4.76,0.00,4.76,Low
808d4348b916efa08e766ebad39f61eb,21,731.1,7.9,4.76,0.00,4.76,Low
7008613ea464bad5cb9b83456e1e6a8f,127,7777.0,14.5,4.72,0.00,4.72,Low
a3a38f4affed601eb87a97788c949667,254,26533.32,12.5,4.72,0.00,4.72,Low
1838dd9b8977065acf51d95e0053ea7a,64,2820.3,12.7,4.69,0.00,4.69,Low
e0a366315b1b726b6c7832d664c0f530,43,7400.09,7.9,4.65,0.00,4.65,Low
aafe36600ce604f205b86b5084d3d767,129,9251.4,12.5,4.65,0.00,4.65,Low
31344c16881c08a8a72c6d2eb29918c1,43,9615.7,15.7,4.65,0.00,4.65,Low
e8b3a3a38279a82f0e5d006d5e5b7d2c,87,13154.7,17.2,4.60,0.00,4.60,Low
febab0275244b9a49a623f0bd613ca2f,109,7272.42,8.6,4.59,0.00,4.59,Low
b39d7fe263ef469605dbb32608aee0af,44,5193.1,13.2,4.55,0.00,4.55,Low
4200ddf1967c5e41e48db62bc6d4b5ac,22,734.8,10.2,4.55,0.00,4.55,Low
6288c69c4ce638e59925e59193f98b16,22,4506.28,9.6,4.55,0.00,4.55,Low
9596c870880d900012f2e8e6e30d06d7,22,8606.25,13.7,4.55,0.00,4.55,Low
0d33a55da925bbf1ff02af5f6059fc7f,22,547.3,8.3,4.55,0.00,4.55,Low
093805f8f2aeb63881444571e1f48f30,22,1215.79,8.2,4.55,0.00,4.55,Low
df56d7b40d437f88407c5f78b63bc328,22,2791.28,12.5,4.55,0.00,4.55,Low
f0837c8d71434931d9e38e7b79234797,22,3446.9,11.7,4.55,0.00,4.55,Low
8fdca8e349553f99bc738833a62c8802,22,989.34,10.6,4.55,0.00,4.55,Low
